52.6094,1.4000,4.20,9.02
55.9054,1.4000,4.20,9.06
0.0000,1.4000,4.40,0.00
0.2484,1.4000,4.40,0.15
0.5086,1.4000,4.40,0.30
0.7818,1.4000,4.40,0.46
1.0690,1.4000,4.40,0.61
1.3713,1.4000,4.40,0.78
1.6898,1.4000,4.40,0.94
2.0257,1.4000,4.40,1.12
2.3802,1.4000,4.40,1.29
2.7548,1.4000,4.40,1.47
3.1507,1.4000,4.40,1.66
3.5696,1.4000,4.40,1.85
4.0129,1.4000,4.40,2.05
4.4825,1.4000,4.40,2.25
4.9800,1.4000,4.40,2.46
5.5075,1.4000,4.40,2.67
6.0670,1.4000,4.40,2.89
6.6608,1.4000,4.40,3.12
7.2912,1.4000,4.40,3.35
7.9609,1.4000,4.40,3.59
8.6726,1.4000,4.40,3.83
9.4292,1.4000,4.40,4.08
10.2340,1.4000,4.40,4.33
11.0903,1.4000,4.40,4.60
12.0020,1.4000,4.40,4.86
12.9731,1.4000,4.40,5.14
14.0078,1.4000,4.40,5.42
15.1107,1.4000,4.40,5.70
16.2871,1.4000,4.40,5.99
17.5423,1.4000,4.40,6.29
18.8822,1.4000,4.40,6.59
20.3132,1.4000,4.40,6.89
21.8422,1.4000,4.40,7.20
23.4769,1.4000,4.40,7.51
25.2252,1.4000,4.40,7.82
27.0961,1.4000,4.40,8.13
29.0992,1.4000,4.40,8.44
31.2450,1.4000,4.40,8.75
33.5448,1.4000,4.40,9.05
36.0111,1.4000,4.40,9.35
38.6574,1.4000,4.40,9.64
41.3662,1.4000,4.40,9.91
43.9978,1.4000,4.40,10.15
46.8284,1.4000,4.40,10.36
49.8740,1.4000,4.40,10.56
53.1520,1.4000,4.40,10.74
56.6817,1.4000,4.40,10.90
60.4842,1.4000,4.40,11.03
64.5826,1.4000,4.40,11.12
69.0023,1.4000,4.40,11.16
0.0000,1.4000,4.60,0.00
0.2651,1.4000,4.60,0.17
0.5438,1.4000,4.60,0.33
0.8374,1.4000,4.60,0.51
1.1470,1.4000,4.60,0.69
1.4741,1.4000,4.60,0.87
1.8199,1.4000,4.60,1.06
2.1860,1.4000,4.60,1.26
2.5738,1.4000,4.60,1.46
2.9850,1.4000,4.60,1.66
3.4213,1.4000,4.60,1.88
3.8845,1.4000,4.60,2.10
4.3767,1.4000,4.60,2.33
4.8999,1.4000,4.60,2.56
5.4564,1.4000,4.60,2.80
6.0487,1.4000,4.60,3.05
6.6794,1.4000,4.60,3.31
7.3514,1.4000,4.60,3.57
8.0676,1.4000,4.60,3.85
8.8314,1.4000,4.60,4.13
9.6464,1.4000,4.60,4.42
