2.2941,1.4,4,1.1154
2.6124,1.4,4,1.2517
2.9465,1.4,4,1.3908
3.2974,1.4,4,1.5327
3.666,1.4,4,1.6775
4.0536,1.4,4,1.8253
4.4612,1.4,4,1.9759
4.89,1.4,4,2.1295
5.3414,1.4,4,2.286
5.8168,1.4,4,2.4455
6.3175,1.4,4,2.6079
6.8453,1.4,4,2.7732
7.4016,1.4,4,2.9412
7.9884,1.4,4,3.112
8.6075,1.4,4,3.2854
9.2609,1.4,4,3.4613
9.9507,1.4,4,3.6396
10.6793,1.4,4,3.82
11.4491,1.4,4,4.0024
12.2628,1.4,4,4.1866
13.1231,1.4,4,4.3721
14.0331,1.4,4,4.5587
14.9959,1.4,4,4.7461
16.015,1.4,4,4.9338
17.0942,1.4,4,5.1212
18.2373,1.4,4,5.3078
19.4487,1.4,4,5.4931
20.7329,1.4,4,5.6761
22.0949,1.4,4,5.8563
23.5398,1.4,4,6.0325
25.0734,1.4,4,6.2039
26.7019,1.4,4,6.3692
28.4317,1.4,4,6.5271
30.27,1.4,4,6.6762
32.2244,1.4,4,6.8148
34.3032,1.4,4,6.9411
36.244,1.4,4,7.0394
38.2434,1.4,4,7.1203
40.3752,1.4,4,7.185
42.6485,1.4,4,7.231
45.0733,1.4,4,7.2555
0,1.4,4.2,0
0.2311,1.4,4.2,0.1317
0.4725,1.4,4.2,0.2658
0.7249,1.4,4.2,0.4027
0.9894,1.4,4.2,0.5425
1.2668,1.4,4.2,0.6853
1.5579,1.4,4.2,0.8314
1.8639,1.4,4.2,0.9809
2.1856,1.4,4.2,1.1339
2.5242,1.4,4.2,1.2906
2.8808,1.4,4.2,1.451
3.2566,1.4,4.2,1.6153
3.6528,1.4,4.2,1.7836
4.0707,1.4,4.2,1.9559
4.5119,1.4,4.2,2.1324
4.9778,1.4,4.2,2.313
5.4699,1.4,4.2,2.4979
5.9902,1.4,4.2,2.6871
6.5403,1.4,4.2,2.8806
7.1222,1.4,4.2,3.0784
7.7381,1.4,4.2,3.2805
8.3902,1.4,4.2,3.4869
9.0809,1.4,4.2,3.6975
9.8128,1.4,4.2,3.9122
10.5886,1.4,4.2,4.1309
11.4114,1.4,4.2,4.3535
12.2843,1.4,4.2,4.5798
13.2107,1.4,4.2,4.8095
14.1943,1.4,4.2,5.0425
15.2391,1.4,4.2,5.2783
16.3494,1.4,4.2,5.5165
17.5297,1.4,4.2,5.7568
18.7849,1.4,4.2,5.9985
20.1205,1.4,4.2,6.2411
21.5422,1.4,4.2,6.4838
23.0562,1.4,4.2,6.7259
24.6692,1.4,4.2,6.9663
26.3885,1.4,4.2,7.204
28.2219,1.4,4.2,7.4378
30.1779,1.4,4.2,7.6663
32.2658,1.4,4.2,7.8878
34.4954,1.4,4.2,8.1005
36.8777,1.4,4.2,8.3024
39.1634,1.4,4.2,8.4718
41.4954,1.4,4.2,8.6199
43.993,1.4,4.2,8.752
46.6686,1.4,4.2,8.8652
49.5358,1.4,4.2,8.9562
52.6094,1.4,4.2,9.0211
55.9054,1.4,4.2,9.056
0,1.4,4.4,0
0.2484,1.4,4.4,0.1484
0.5086,1.4,4.4,0.3001
0.7818,1.4,4.4,0.4553
1.069,1.4,4.4,0.6143
1.3713,1.4,4.4,0.7773
1.6898,1.4,4.4,0.9446
2.0257,1.4,4.4,1.1163
2.3802,1.4,4.4,1.2927
2.7548,1.4,4.4,1.474
3.1507,1.4,4.4,1.6602
3.5696,1.4,4.4,1.8516
4.0129,1.4,4.4,2.0484
4.4825,1.4,4.4,2.2506
4.98,1.4,4.4,2.4585
5.5075,1.4,4.4,2.672
6.067,1.4,4.4,2.8915
6.6608,1.4,4.4,3.1168
7.2912,1.4,4.4,3.3482
7.9609,1.4,4.4,3.5856
8.6726,1.4,4.4,3.8292
9.4292,1.4,4.4,4.0789
10.234,1.4,4.4,4.3347
11.0903,1.4,4.4,4.5966
12.002,1.4,4.4,4.8645
12.9731,1.4,4.4,5.1383
14.0078,1.4,4.4,5.4177
15.1107,1.4,4.4,5.7027
16.2871,1.4,4.4,5.9928
17.5423,1.4,4.4,6.2878
18.8822,1.4,4.4,6.5872
20.3132,1.4,4.4,6.8905
21.8422,1.4,4.4,7.197
23.4769,1.4,4.4,7.5061
25.2252,1.4,4.4,7.8168
27.0961,1.4,4.4,8.1281
29.0992,1.4,4.4,8.4388
31.245,1.4,4.4,8.7475
33.5448,1.4,4.4,9.0526
36.0111,1.4,4.4,9.3523
38.6574,1.4,4.4,9.6443
41.3662,1.4,4.4,9.9132
43.9978,1.4,4.4,10.1452
46.8284,1.4,4.4,10.3634
49.874,1.4,4.4,10.5646
53.152,1.4,4.4,10.7449
56.6817,1.4,4.4,10.9002
60.4842,1.4,4.4,11.0256
64.5826,1.4,4.4,11.1158
69.0023,1.4,4.4,11.1643
0,1.4,4.6,0
0.2651,1.4,4.6,0.1654
0.5438,1.4,4.6,0.335
0.8374,1.4,4.6,0.509
1.147,1.4,4.6,0.6879
1.4741,1.4,4.6,0.8718
1.8199,1.4,4.6,1.0612
2.186,1.4,4.6,1.2563
2.5738,1.4,4.6,1.4573
2.985,1.4,4.6,1.6645
3.4213,1.4,4.6,1.8782
3.8845,1.4,4.6,2.0986
4.3767,1.4,4.6,2.3259
4.8999,1.4,4.6,2.5603
5.4564,1.4,4.6,2.8022
6.0487,1.4,4.6,3.0515
6.6794,1.4,4.6,3.3087
7.3514,1.4,4.6,3.5737
8.0676,1.4,4.6,3.8469
8.8314,1.4,4.6,4.1283
9.6464,1.4,4.6,4.418
10.5164,1.4,4.6,4.7162
11.4456,1.4,4.6,5.0229
12.4384,1.4,4.6,5.3381
13.4998,1.4,4.6,5.6618
14.6351,1.4,4.6,5.994
15.8499,1.4,4.6,6.3345
17.1505,1.4,4.6,6.6831
18.5437,1.4,4.6,7.0396
20.0369,1.4,4.6,7.4036
21.638,1.4,4.6,7.7746
23.3557,1.4,4.6,8.1521
25.1996,1.4,4.6,8.5354
27.18,1.4,4.6,8.9236
29.3082,1.4,4.6,9.3156
31.5966,1.4,4.6,9.7103
34.0586,1.4,4.6,10.1061
36.7091,1.4,4.6,10.5013
39.5641,1.4,4.6,10.8939
42.6414,1.4,4.6,11.2813
45.634,1.4,4.6,11.6235
48.7441,1.4,4.6,11.9434
52.1043,1.4,4.6,12.2503
55.736,1.4,4.6,12.5403
59.663,1.4,4.6,12.809
63.9116,1.4,4.6,13.0512
68.5107,1.4,4.6,13.2608
73.4922,1.4,4.6,13.431
78.8913,1.4,4.6,13.554
84.7472,1.4,4.6,13.6207
0,1.4,4.8,0
0.2813,1.4,4.8,0.1827
0.578,1.4,4.8,0.3704
0.8916,1.4,4.8,0.5637
1.2234,1.4,4.8,0.763
1.5751,1.4,4.8,0.9685
1.9482,1.4,4.8,1.1808
2.3446,1.4,4.8,1.4001
2.766,1.4,4.8,1.6269
3.2143,1.4,4.8,1.8614
3.6917,1.4,4.8,2.104
4.2005,1.4,4.8,2.355
4.743,1.4,4.8,2.6149
5.3218,1.4,4.8,2.8838
5.9398,1.4,4.8,3.1621
6.6,1.4,4.8,3.4501
7.3056,1.4,4.8,3.7481
8.0601,1.4,4.8,4.0564
8.8676,1.4,4.8,4.3753
9.732,1.4,4.8,4.705
10.6579,1.4,4.8,5.0457
11.6501,1.4,4.8,5.3977
12.7141,1.4,4.8,5.7611
13.8556,1.4,4.8,6.136
15.0809,1.4,4.8,6.5226
16.3968,1.4,4.8,6.9208
17.8109,1.4,4.8,7.3307
19.3312,1.4,4.8,7.752
20.9668,1.4,4.8,8.1846
22.7273,1.4,4.8,8.6282
24.6233,1.4,4.8,9.0823
26.6666,1.4,4.8,9.5464
28.8699,1.4,4.8,10.0196
31.2472,1.4,4.8,10.5011
33.8139,1.4,4.8,10.9896
36.5868,1.4,4.8,11.4836
39.5844,1.4,4.8,11.9814
42.8273,1.4,4.8,12.4808
46.338,1.4,4.8,12.9793
49.6759,1.4,4.8,13.4133
53.2769,1.4,4.8,13.8385
57.1843,1.4,4.8,14.2534
61.426,1.4,4.8,14.6535
66.0332,1.4,4.8,15.0334
71.0406,1.4,4.8,15.3871
76.4866,1.4,4.8,15.7076
82.4137,1.4,4.8,15.9864
88.8693,1.4,4.8,16.2142
95.9063,1.4,4.8,16.3796
103.5831,1.4,4.8,16.4699
0,1.4,5,0
0.297,1.4,5,0.2001
0.6112,1.4,5,0.4063
0.9443,1.4,5,0.6191
1.2979,1.4,5,0.8391
1.674,1.4,5,1.0668
2.0743,1.4,5,1.3026
2.501,1.4,5,1.5471
2.9561,1.4,5,1.8005
3.4421,1.4,5,2.0635
3.9613,1.4,5,2.3365
4.5166,1.4,5,2.6198
5.1107,1.4,5,2.914
5.7469,1.4,5,3.2195
6.4286,1.4,5,3.5367
7.1595,1.4,5,3.8661
7.9435,1.4,5,4.2081
8.785,1.4,5,4.5631
9.6887,1.4,5,4.9316
10.6599,1.4,5,5.314
11.7042,1.4,5,5.7106
12.8275,1.4,5,6.1217
14.0368,1.4,5,6.5478
15.3392,1.4,5,6.989
16.7428,1.4,5,7.4457
18.2563,1.4,5,7.918
19.8893,1.4,5,8.406
21.6523,1.4,5,8.9096
23.5569,1.4,5,9.4289
25.6156,1.4,5,9.9635
27.8424,1.4,5,10.5131
30.2527,1.4,5,11.0771
32.8633,1.4,5,11.6548
35.6928,1.4,5,12.2451
38.7617,1.4,5,12.8467
42.0928,1.4,5,13.4579
45.711,1.4,5,14.0767
49.6214,1.4,5,14.6969
53.3771,1.4,5,15.246
57.467,1.4,5,15.7935
61.9231,1.4,5,16.3353
66.7811,1.4,5,16.8664
72.0807,1.4,5,17.3809
77.8661,1.4,5,17.8721
84.1866,1.4,5,18.3317
91.0974,1.4,5,18.7502
98.6601,1.4,5,19.1165
106.9436,1.4,5,19.4173
116.0254,1.4,5,19.6371
125.9922,1.4,5,19.7577
0,1.4,5.2,0
0.3121,1.4,5.2,0.2175
0.6433,1.4,5.2,0.4423
0.9955,1.4,5.2,0.6749
1.3706,1.4,5.2,0.9161
1.7707,1.4,5.2,1.1664
2.1981,1.4,5.2,1.4263
2.655,1.4,5.2,1.6966
3.144,1.4,5.2,1.9777
3.6679,1.4,5.2,2.2702
4.2296,1.4,5.2,2.5748
4.8322,1.4,5.2,2.8919
5.4792,1.4,5.2,3.2222
6.1745,1.4,5.2,3.5663
6.922,1.4,5.2,3.9248
7.7262,1.4,5.2,4.2982
8.5919,1.4,5.2,4.6873
9.5245,1.4,5.2,5.0925
10.5297,1.4,5.2,5.5145
11.6138,1.4,5.2,5.9539
12.7837,1.4,5.2,6.4112
14.0471,1.4,5.2,6.8871
15.4121,1.4,5.2,7.3819
16.8879,1.4,5.2,7.8963
18.4845,1.4,5.2,8.4306
20.2129,1.4,5.2,8.9853
22.0852,1.4,5.2,9.5606
24.1147,1.4,5.2,10.1567
26.3161,1.4,5.2,10.7737
28.7056,1.4,5.2,11.4116
31.3013,1.4,5.2,12.07
34.1228,1.4,5.2,12.7485
37.1921,1.4,5.2,13.4464
40.5337,1.4,5.2,14.1627
44.1743,1.4,5.2,14.896
48.1442,1.4,5.2,15.6443
52.4741,1.4,5.2,16.4049
56.6475,1.4,5.2,17.0848
61.21,1.4,5.2,17.7699
66.2009,1.4,5.2,18.4561
71.664,1.4,5.2,19.1382
77.6484,1.4,5.2,19.81
84.209,1.4,5.2,20.4641
91.4077,1.4,5.2,21.0916
99.3134,1.4,5.2,21.6819
108.004,1.4,5.2,22.2223
117.5673,1.4,5.2,22.6979
128.1019,1.4,5.2,23.0906
139.7196,1.4,5.2,23.3793
152.5462,1.4,5.2,23.5386
0,1.6,3.4,0
0.1496,1.6,3.4,0.0575
0.3039,1.6,3.4,0.1155
0.4631,1.6,3.4,0.1739
0.6274,1.6,3.4,0.2329
0.7971,1.6,3.4,0.2923
0.9723,1.6,3.4,0.3522
1.1533,1.6,3.4,0.4126
1.3404,1.6,3.4,0.4735
1.5338,1.6,3.4,0.5348
1.7337,1.6,3.4,0.5965
1.9404,1.6,3.4,0.6587
2.1542,1.6,3.4,0.7212
2.3754,1.6,3.4,0.7841
2.6043,1.6,3.4,0.8474
2.8412,1.6,3.4,0.9109
3.0864,1.6,3.4,0.9747
3.3403,1.6,3.4,1.0388
3.6032,1.6,3.4,1.103
3.8755,1.6,3.4,1.1674
4.1576,1.6,3.4,1.2319
4.4499,1.6,3.4,1.2964
4.7529,1.6,3.4,1.3608
5.0669,1.6,3.4,1.4252
5.3924,1.6,3.4,1.4894
5.7299,1.6,3.4,1.5533
6.08,1.6,3.4,1.6169
6.4431,1.6,3.4,1.6801
6.8198,1.6,3.4,1.7427
7.2106,1.6,3.4,1.8047
7.6163,1.6,3.4,1.8659
8.0374,1.6,3.4,1.9262
8.4745,1.6,3.4,1.9855
8.9284,1.6,3.4,2.0436
9.3998,1.6,3.4,2.1004
9.8895,1.6,3.4,2.1556
10.3982,1.6,3.4,2.2091
10.9269,1.6,3.4,2.2607
11.4763,1.6,3.4,2.3103
12.0474,1.6,3.4,2.3574
12.6411,1.6,3.4,2.4019
13.2586,1.6,3.4,2.4436
13.9008,1.6,3.4,2.4821
14.5688,1.6,3.4,2.5172
15.2639,1.6,3.4,2.5484
15.9873,1.6,3.4,2.5755
16.7403,1.6,3.4,2.5981
17.5241,1.6,3.4,2.6157
18.3403,1.6,3.4,2.6279
19.1905,1.6,3.4,2.6343
0,1.6,3.6,0
0.17,1.6,3.6,0.0708
0.3461,1.6,3.6,0.1425
0.5285,1.6,3.6,0.2151
0.7175,1.6,3.6,0.2885
0.9133,1.6,3.6,0.3628
1.1164,1.6,3.6,0.4379
1.3271,1.6,3.6,0.514
1.5456,1.6,3.6,0.5909
1.7725,1.6,3.6,0.6686
2.0079,1.6,3.6,0.7472
2.2524,1.6,3.6,0.8267
2.5063,1.6,3.6,0.9069
2.77,1.6,3.6,0.9879
3.0441,1.6,3.6,1.0697
3.329,1.6,3.6,1.1522
3.6251,1.6,3.6,1.2354
3.933,1.6,3.6,1.3193
4.2532,1.6,3.6,1.4037
4.5863,1.6,3.6,1.4886
4.9329,1.6,3.6,1.5741
5.2936,1.6,3.6,1.6599
5.6691,1.6,3.6,1.7461
6.06,1.6,3.6,1.8324
6.4671,1.6,3.6,1.919
6.8911,1.6,3.6,2.0055
7.3328,1.6,3.6,2.092
7.7931,1.6,3.6,2.1783
8.2728,1.6,3.6,2.2642
8.7729,1.6,3.6,2.3496
9.2943,1.6,3.6,2.4343
9.8381,1.6,3.6,2.5182
10.4053,1.6,3.6,2.6011
10.9971,1.6,3.6,2.6826
11.6147,1.6,3.6,2.7627
12.2594,1.6,3.6,2.8409
12.9323,1.6,3.6,2.9171
13.6351,1.6,3.6,2.991
14.3692,1.6,3.6,3.0622
15.136,1.6,3.6,3.1303
15.9373,1.6,3.6,3.195
16.7749,1.6,3.6,3.2558
17.6505,1.6,3.6,3.3123
18.5661,1.6,3.6,3.364
19.5238,1.6,3.6,3.4104
20.5257,1.6,3.6,3.4507
21.5742,1.6,3.6,3.4845
22.6716,1.6,3.6,3.511
23.8205,1.6,3.6,3.5296
25.0238,1.6,3.6,3.5393
0,1.6,3.8,0
0.1907,1.6,3.8,0.0853
0.389,1.6,3.8,0.1719
0.5951,1.6,3.8,0.2598
0.8095,1.6,3.8,0.3492
1.0325,1.6,3.8,0.4398
1.2647,1.6,3.8,0.5319
1.5065,1.6,3.8,0.6254
1.7583,1.6,3.8,0.7203
2.0207,1.6,3.8,0.8166
2.2941,1.6,3.8,0.9144
2.5792,1.6,3.8,1.0135
2.8765,1.6,3.8,1.114
3.1865,1.6,3.8,1.2159
3.5101,1.6,3.8,1.3192
3.8477,1.6,3.8,1.4238
4.2002,1.6,3.8,1.5296
4.5682,1.6,3.8,1.6367
4.9526,1.6,3.8,1.745
5.3542,1.6,3.8,1.8544
5.7738,1.6,3.8,1.9649
6.2124,1.6,3.8,2.0764
6.671,1.6,3.8,2.1887
7.1505,1.6,3.8,2.3018
7.652,1.6,3.8,2.4156
8.1767,1.6,3.8,2.53
8.7258,1.6,3.8,2.6447
9.3005,1.6,3.8,2.7596
9.9023,1.6,3.8,2.8746
10.5324,1.6,3.8,2.9894
11.1926,1.6,3.8,3.1038
11.8842,1.6,3.8,3.2176
12.6091,1.6,3.8,3.3304
13.3689,1.6,3.8,3.4421
14.1657,1.6,3.8,3.5522
15.0014,1.6,3.8,3.6603
15.8782,1.6,3.8,3.7662
16.7982,1.6,3.8,3.8692
17.764,1.6,3.8,3.969
18.778,1.6,3.8,4.065
19.843,1.6,3.8,4.1567
20.9619,1.6,3.8,4.2432
22.1376,1.6,3.8,4.3241
23.3735,1.6,3.8,4.3984
24.673,1.6,3.8,4.4654
26.0398,1.6,3.8,4.5241
27.4779,1.6,3.8,4.5734
28.9913,1.6,3.8,4.6124
30.5845,1.6,3.8,4.6398
32.0602,1.6,3.8,4.6524
0,1.6,4,0
0.2113,1.6,4,0.1006
0.4317,1.6,4,0.2031
0.6617,1.6,4,0.3075
0.9018,1.6,4,0.414
1.1525,1.6,4,0.5224
1.4145,1.6,4,0.6329
1.6884,1.6,4,0.7454
1.9747,1.6,4,0.8601
2.2742,1.6,4,0.9769
2.5876,1.6,4,1.0959
2.9156,1.6,4,1.2169
3.2589,1.6,4,1.3402
3.6185,1.6,4,1.4656
3.9952,1.6,4,1.5932
4.3899,1.6,4,1.7229
4.8037,1.6,4,1.8546
5.2375,1.6,4,1.9885
5.6924,1.6,4,2.1244
6.1697,1.6,4,2.2622
6.6705,1.6,4,2.4019
7.1962,1.6,4,2.5435
7.7481,1.6,4,2.6867
8.3278,1.6,4,2.8316
8.9367,1.6,4,2.9779
9.5765,1.6,4,3.1255
10.2491,1.6,4,3.2742
10.9562,1.6,4,3.4239
11.6999,1.6,4,3.5743
12.4822,1.6,4,3.7251
13.3054,1.6,4,3.8761
14.172,1.6,4,4.0269
15.0844,1.6,4,4.1772
16.0454,1.6,4,4.3266
17.0579,1.6,4,4.4745
18.1249,1.6,4,4.6206
19.2498,1.6,4,4.7642
20.436,1.6,4,4.9047
21.6874,1.6,4,5.0414
23.0078,1.6,4,5.1736
24.4017,1.6,4,5.3004
25.8736,1.6,4,5.4208
27.4283,1.6,4,5.5338
29.0711,1.6,4,5.6382
30.8077,1.6,4,5.7328
32.6441,1.6,4,5.8161
34.5037,1.6,4,5.8836
36.1922,1.6,4,5.9296
37.983,1.6,4,5.9621
39.8824,1.6,4,5.9793
0,1.6,4.2,0
0.2315,1.6,4.2,0.1166
0.4739,1.6,4.2,0.2358
0.7276,1.6,4.2,0.3577
0.9935,1.6,4.2,0.4822
1.2723,1.6,4.2,0.6096
1.5646,1.6,4.2,0.7398
1.8712,1.6,4.2,0.8729
2.1931,1.6,4.2,1.0089
2.531,1.6,4.2,1.148
2.8858,1.6,4.2,1.2901
3.2587,1.6,4.2,1.4353
3.6506,1.6,4.2,1.5837
4.0625,1.6,4.2,1.7352
4.4958,1.6,4.2,1.8898
4.9516,1.6,4.2,2.0476
5.4313,1.6,4.2,2.2086
5.9362,1.6,4.2,2.3727
6.4679,1.6,4.2,2.54
7.028,1.6,4.2,2.7103
7.6181,1.6,4.2,2.8836
8.2401,1.6,4.2,3.0599
8.8958,1.6,4.2,3.239
9.5874,1.6,4.2,3.4209
10.317,1.6,4.2,3.6053
11.087,1.6,4.2,3.7922
11.8999,1.6,4.2,3.9813
12.7582,1.6,4.2,4.1723
13.665,1.6,4.2,4.3651
14.6231,1.6,4.2,4.5593
15.6359,1.6,4.2,4.7546
16.7068,1.6,4.2,4.9505
17.8396,1.6,4.2,5.1466
19.0383,1.6,4.2,5.3424
20.3071,1.6,4.2,5.5373
21.6507,1.6,4.2,5.7305
23.074,1.6,4.2,5.9214
24.5821,1.6,4.2,6.1091
26.181,1.6,4.2,6.2926
27.8765,1.6,4.2,6.4709
29.6754,1.6,4.2,6.6427
31.5846,1.6,4.2,6.8067
33.6118,1.6,4.2,6.9615
35.7651,1.6,4.2,7.1052
37.8884,1.6,4.2,7.2267
39.9089,1.6,4.2,7.323
42.0613,1.6,4.2,7.405
44.3542,1.6,4.2,7.4705
46.7974,1.6,4.2,7.5171
49.4012,1.6,4.2,7.5419
0,1.6,4.4,0
0.2513,1.6,4.4,0.1332
0.5153,1.6,4.4,0.2698
0.7928,1.6,4.4,0.4098
1.0845,1.6,4.4,0.5534
1.3913,1.6,4.4,0.7007
1.7143,1.6,4.4,0.8518
2.0543,1.6,4.4,1.0068
2.4124,1.6,4.4,1.1658
2.7898,1.6,4.4,1.3288
3.1877,1.6,4.4,1.496
3.6072,1.6,4.4,1.6674
4.0498,1.6,4.4,1.8431
4.5169,1.6,4.4,2.0232
5.0099,1.6,4.4,2.2077
5.5307,1.6,4.4,2.3967
6.0808,1.6,4.4,2.5901
6.6621,1.6,4.4,2.7881
7.2767,1.6,4.4,2.9906
7.9267,1.6,4.4,3.1976
8.6143,1.6,4.4,3.4091
9.3419,1.6,4.4,3.625
10.1122,1.6,4.4,3.8452
10.928,1.6,4.4,4.0697
11.7922,1.6,4.4,4.2983
12.708,1.6,4.4,4.5308
13.6789,1.6,4.4,4.7671
14.7086,1.6,4.4,5.0068
15.8011,1.6,4.4,5.2497
16.9605,1.6,4.4,5.4955
18.1916,1.6,4.4,5.7437
19.4992,1.6,4.4,5.9937
20.8886,1.6,4.4,6.2452
22.3655,1.6,4.4,6.4973
23.9362,1.6,4.4,6.7494
25.6072,1.6,4.4,7.0005
27.3858,1.6,4.4,7.2498
29.2796,1.6,4.4,7.496
31.2971,1.6,4.4,7.738
33.4472,1.6,4.4,7.9741
35.7398,1.6,4.4,8.2029
38.1855,1.6,4.4,8.4224
40.6796,1.6,4.4,8.6213
43.0157,1.6,4.4,8.7842
45.5147,1.6,4.4,8.9335
48.1884,1.6,4.4,9.0666
51.0497,1.6,4.4,9.1805
54.1125,1.6,4.4,9.2719
57.392,1.6,4.4,9.3371
60.9049,1.6,4.4,9.3721
0,1.6,4.6,0
0.2707,1.6,4.6,0.1502
0.556,1.6,4.6,0.3047
0.8568,1.6,4.6,0.4637
1.1742,1.6,4.6,0.6271
1.5092,1.6,4.6,0.7953
1.863,1.6,4.6,0.9684
2.2368,1.6,4.6,1.1465
2.6319,1.6,4.6,1.3297
